Family,MFVF11801,MFVF11801,MFVF11802,MFVF11803,MFVF11804,MFVF11806,MFVF11807,MFVF11808,MFVF11809,MFVF11815,MFVF11817,MFVF11818,MFVF11819,MFVF11821,MFVF11822,MFVF11823,MFVF11824,MFVF11825,MFVF11829,MFVF11836,MFVF11837,MFVF11838,MFVF11839,MFVF11841,MFVF11842,MFVF11844,MFVF11845,MFVF21801,MFVF21802,MFVF21803,MFVF21804,MFVF21806,MFVF21807,MFVF21808,MFVF21809,MFVF21815,MFVF21817,MFVF21818,MFVF21819,MFVF21821,MFVF21822,MFVF21823,MFVF21824,MFVF21829,MFVF21837,MFVF21838,MFVF21839,MFVF21841,MFVF21842,MFVF31801,MFVF31803,MFVF31804,MFVF31807,MFVF31808,MFVF31815,MFVF31817,MFVF31818,MFVF31819,MFVF31821,MFVF31822,MFVF31823,MFVF31824,MFVF31836,MFVF31838,MFVF31839,MFVF31841,MFVF31844,MFVS11801,MFVS11802,MFVS11803,MFVS11804,MFVS11806,MFVS11807,MFVS11808,MFVS11809,MFVS11815,MFVS11817,MFVS11818,MFVS11819,MFVS11821,MFVS11822,MFVS11823,MFVS11824,MFVS11825,MFVS11829,MFVS11836,MFVS11837,MFVS11838,MFVS11839,MFVS11841,MFVS11842,MFVS11844,MFVS11845,MFVS21801,MFVS21802,MFVS21803,MFVS21804,MFVS21806,MFVS21807,MFVS21808,MFVS21809,MFVS21815,MFVS21817,MFVS21818,MFVS21819,MFVS21821,MFVS21822,MFVS21823,MFVS21824,MFVS21825,MFVS21829,MFVS21836,MFVS21837,MFVS21838,MFVS21839,MFVS21841,MFVS21842,MFVS21844,MFVS21845,MFVS31801,MFVS31802,MFVS31803,MFVS31804,MFVS31806,MFVS31807,MFVS31808,MFVS31809,MFVS31815,MFVS31817,MFVS31818,MFVS31819,MFVS31821,MFVS31822,MFVS31823,MFVS31824,MFVS31825,MFVS31836,MFVS31837,MFVS31838,MFVS31841,MFVS31842,MFVS31844,MFVS31845
VFG0366,30.5038342,30.5038342,11.7001029,0.956610991,0,0,2.19124625,0,0,0.341515748,0,0,0,0,5.169725994,4.355240258,0,0,8.763929182,0,0,0,0,0,0,0,0,0.756193861,6.109339196,2.464375773,2.628574141,0.114421139,0,0,0,0,0,0.694689601,0.122799076,0,4.640784919,7.319602353,0,0.523141351,0.083566328,0,0,0,0,0,0.807976419,0,0,4.156837911,1.100230746,0.67170547,0.335670759,1.464154951,0,19.24106179,0,0,0,0,0,1.530762681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62514895,0,0,0,13.04006993,0,0,0,0,0,0,0,0,0,0,0,14.39896005,0,0,0,0,0,2.234045047,0,10.86433089,0,0,56.61776138,0,0,2.999713047,0,0,0,0,0,0,0,0,0,0,0,0,0,1.741028865,0,0,0,0,0,3.718446767,0,0,0,0,0,1.724992111,0,0,0,0,0,0,13.41267197,1.646541018,7.188847797,2.460365674
VFG0646,68.72066564,68.72066564,2.249973252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58543225,0,0,0,0,0,0,0,0,0,0,1.878278241,0,0,0,0,0,0,0,0,1.379099358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370590354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0878,47.4928696,47.4928696,7.243966146,0,0,0,0.374079151,0,0,0,0,0,0,0,1.391849306,0.761889994,0,0.799007523,2.139003026,0,0,0,0,0,0,0,0,0,9.760898256,0,0,0,0,0,0.675495134,0,0,0.308071256,0,0,2.568484735,2.50827495,0,1.686047922,0,0,0,0,0,0,1.027783648,0,0,0.891056242,0.344865275,0,0.703310161,0,0,12.91800564,0.280096179,0,0,0,0,0.682571053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0365,30.09381904,30.09381904,7.050277211,0.446812534,0,0.232501812,1.764002108,0,0,0,0,0,0.151069095,0,4.493684902,1.444551625,0,0,7.775905118,0,0,0,0,0,0.111611725,0,0,0,7.352970782,0.584876369,2.601842879,0,0,0,0,0,0,0.856998222,0.180105311,0,6.412038678,8.084642736,0,0.723720664,0,0,0,0,0,0,0.792558937,0,0,1.772926337,2.373932688,0.187621057,0.798643764,0.589266908,0,23.55636323,0,0,0,0,0,0.372311483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0615,58.94505093,58.94505093,1.931724306,0.513834414,0,0.329377567,0.945042065,0,0,0,0,0,0.407047285,0,0,0,0.284437751,5.046363301,0,0,0,0,0,0,0.36087791,0,0,0.332858442,0,0.326112884,1.493556252,0,0,0,0,0,0,0.739371015,0.864505492,0,0,4.013239919,0.302115552,0,0,0,0,0,0,0,0,0,0,1.995965982,0.435619295,0.359607025,0,0.461562005,0,0,0,0,0,0,0,0.682571053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0363,26.3534902,26.3534902,10.17604768,1.279080666,0,0,1.718626498,0.255541337,0,0,0,0,0,0,7.242436648,1.637859774,0,0,7.646372923,0,0,0,0,0,0,0,0,0.31205479,6.368986112,1.065425616,2.822821315,0,0,0,0.736903783,0,0,0.721766943,0.760444646,0,6.446229546,7.639582526,0,1.70307871,0,0,0.297878912,0,0,0,0.824287637,0.312074197,0,2.257342479,1.51740721,0.172611372,0.644700981,1.284131435,0,17.681552,0.100834624,0,0.164383938,0,0,2.133751526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0880,59.47435342,59.47435342,3.779460598,0,3.551207429,0,0.390343462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.045522692,0,0,0,0,0,0,0,0,0,0,7.56117666,0,0,0,0,0,0,0,0.356478423,0,0,0,0,0,0,0,0,0,0,0.584548547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0672,62.99586119,62.99586119,3.12807629,0,0,0,0,0,0,0,0,0,0,0,0,1.416240492,0,0,0,0,0,0,0,0,0,0,0,0,3.327578951,0.787488499,0,0,0,0,0,0,0,0,0,0,0,0.895812482,0,0,0,0,0,0,0,0,0.373739508,0,0,0.672200323,0.217809647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0611,61.45865003,61.45865003,0,0.256080343,0,0.540737113,0,0,0,0.07531679,0,0.085147996,0.57278315,0.161366176,0,0.804079343,0.466959696,3.747787729,0,0,0,0,0,0.074066783,0,0,0,0.136612911,0,0.5576849,0,0.393578903,0,0,0,0,0,1.300522306,0.07039947,0.180386247,0,0.326811068,1.180907695,0,0,0,0,0.136682463,0,0,0.160695815,0,0,0,0.080880455,0,0.659782822,0.34278872,0,0,0,0.143736837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.784278387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.422686243,0,0,0,3.510628375,0,0,0,0,7.657670282,3.926989104,0,11.51913978,0,0,8.871087967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799615902,0,0,0,0,26.13212533,15.78432348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012264444,1.904349956,0,1.377008882,8.070867164,0,0,1.189168513,22.87360663,9.30465564
VFG1042,37.53235896,37.53235896,3.633481432,0.998306862,0,0,5.472243576,0.173837644,0,0.256913938,0,0,0,0,0,2.742803979,0.227550201,0,6.209220213,0,0,0,0,0,0,0,0,1.031861171,0,1.048219985,2.31501219,0,0,1.064952909,1.77558721,0.257832722,0,0,1.475148261,0.527415028,0,11.78491087,1.546543897,0.931340757,0,0,0,0,0,0,1.487839185,0.212295372,0,3.869729964,4.335449171,0,0.482269825,1.419852644,0.341505898,0,0.768263804,0.350215945,0.172211745,0,0,1.131117745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0359,27.06346686,27.06346686,6.146395518,0.436759252,0,0,4.488949808,0.365059053,0,0,0,0.43567391,0,0,5.061270204,3.577570408,0,0,6.600352195,0,0,0,0,0.329543514,0,0,0,0.499287663,7.686707377,1.164688872,1.568234064,0.47947906,0,0,0,0,0,1.198980024,0,0,5.603966694,8.134945782,0,2.360467091,0,0,0,0,0,0,1.121218525,0,0,2.376149978,0.359859417,0.616469186,0.703310161,0.730806508,0,14.5194113,0,0,0,0,0,1.328246373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0881,30.98825534,30.98825534,1.207327691,0,0,0,0,0,0,0,0,0,0,0,13.60919321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.049344013,0,0,0,0,0,0,0,0,0,7.299903984,13.3774664,0,0,0,0,0,0.874198255,0,0,0,0,0,0.891056242,0,0,0,0,0,25.83601128,0.840288536,0,0,0,0,0.455047368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.73118464,0,0,0,3.727979144,0,0,0,21.5285611,0,0,0,0,0,1.892985888,0,0,0,0,2.252255965,9.928383049,0,0,0,0,0,4.052453806,0,13.37287241,0,0,41.82433809,0,0,2.285968647,0,0,4.102478737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925750346,2.819274157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47313143,0,0,0,0,0,0,5.350977003,3.437637045,3.661152716,45.69320761,0,13.16564281,2.349417912,0,0,0,0,0,10.44227766,2.126694099,0,0,0,0,4.84720885,0,0,0,0,0,0,0,0,0,0,17.10743627,0,3.980332625,0,0,0,0,0,0,0,0,0,0,0,0,3.964222814,0,0,0,0,0,0,0,0,0.597997265,0.230060101,1.437503173,0,0,0,0,0.869052465,0,0,0
VFG0368,26.03488972,26.03488972,8.641924525,0.376671223,0,0.523129077,1.18825142,1.127388253,0,0,0,0.107352914,0,0.182130206,5.274376317,2.984981744,0,0,5.94417683,0,0.352773036,0,0,0,0,0,0,0.616767113,6.459417964,1.287287701,1.545692712,0.296148831,0,0,0.199735728,0,0,0.728743505,0.317832902,0,3.229491836,9.000280701,0,0.743844672,0.341638813,0,0,0,0,0,0.181373585,0,0,2.37127082,0.560848661,0.425325763,0.372340674,1.026430496,0.31639517,15.95753638,0.148286212,0.162232386,0,0,0,0.862195014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0367,23.71867418,23.71867418,8.772509461,0.961671747,0,0,4.488949808,0,0,0,0,0,0.488456741,0,3.893762476,1.37140199,0,0,4.400234797,0,0,0,0,0.208610114,0.531353978,0,0,0.349501364,5.440133661,1.528654145,2.742004345,0.923766996,0,0,0.447567328,0,0,0.487497372,0,0,5.588571182,7.938276763,0,1.111679949,0,0,0,0.349679302,0,0,1.131504933,0,0,2.158154567,0.683402747,0.237538585,0.310664611,1.129835828,0,19.37700846,0,0,0,0,0,1.080112435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.9542132,0,0,0,0,0,0,0,0,5.406980168,0,0,0,0,3.575640011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1043,31.21016612,31.21016612,5.208080235,1.648552078,0.638107585,0,4.753005679,0.152107939,0.177713953,0,0,0,0.203523642,0,0,4.418961967,0.200779589,0,5.646967989,0,0,0,0,0,0,0,0,0.205589038,0,1.019102763,4.427955004,0.279696118,0,0,0.168873784,0,0,0,0.452029016,1.194439916,0,8.590431853,1.95116294,0.281007987,0,0,0.642483928,1.405573665,0,0,1.199080922,0.262247224,0,4.291047314,1.768955999,0,0,1.169290413,0,0,0.19771495,0,0,0,0,3.412855264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1054,15.67899188,15.67899188,2.156343411,0.975090423,0.783536755,0,0.125273018,0.152815418,0,0.107545369,0,0,0.204470264,0.057603972,9.322153491,0.829219808,0.904908939,1.605447674,2.507110524,0,0.111574728,0,0,0.370161668,0,0,0.466596336,0.146302897,1.685457431,0.910082468,1.312940147,0.327829869,0,0,0.735190053,0.269824941,0,0,0.603143367,0.901511734,9.461580977,0.559986965,1.159280607,0.705787502,0.594292634,0,0.048639308,0.536717068,0,0,0.860470031,0.248829925,0,0.099466743,0.057744883,0,0,1.651962618,0,37.81998776,0,0.359174957,0.302772277,0,0,2.228673856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1045,32.54554203,32.54554203,1.226696584,0.70902476,0,0,2.640558711,0.165935933,0,0.175168594,0,0,0,0,0,3.698629609,1.458389924,0,6.629765529,0,0,0,0,0,0,0,0,0,0,0.530961104,4.339899081,0.784602098,0,0,1.055815924,0,0,0,1.356637407,0,0,9.559165494,1.38046497,0.680086557,0,0,0,0,0,0.292821562,1.334783958,0.262247224,0,3.923642611,1.314545283,0,0,2.050054619,0,0,0.350494683,0.334297038,0,0,0,3.953071926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0929,33.14396006,33.14396006,4.442965903,0.524111102,0,0,0,0,0,0,0,0,4.383586141,0,2.672350667,0.548560796,0,14.28625451,2.258787196,0,0,0,0,0,0,0,0.382164618,0,2.489029055,0,1.254587251,0,0,0,0.162118832,0,0,0.147874203,0.720421244,0,2.311636261,1.203971976,0.453173328,0,0,0,0,0,0,0,0.986672302,0,0,0,0.331070664,0,0,2.064247305,0,5.261151389,0,0,0,0,0,0.819085263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0362,22.51941537,22.51941537,8.113242083,0.363966043,0,0,0,0,0,0,0,0,0,0,4.555143183,1.462828789,0,0,6.844809683,0,0,0,0,0,0,0,0,0,6.710617551,1.358803684,2.673126246,0.35330036,0,0,0.337747567,0,0,0.756174902,0,0,4.202975021,7.524824849,0,1.419829829,0,0,0,0,0,0,0,0,0,2.036699981,0.636674354,0.392298573,0,1.594486926,0,15.37349432,0.480164878,0,0,0,0,1.706427632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.6487564,0,0,0,0,0,0,0,0,2.171566072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.416774777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751218766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.8945749,0,0,0,0,0,0,0,0,3.076385268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.385471538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51276461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412485687,0,0,0,0,0,0,0,0,0,0,0,2.792417024,0,0,4.101847024,0,0,0,0,0,0,0,0,0,10.21022704,0,9.178994688,0,0,0,0,2.151302638,0,0,0,0,0,0,0,0,2.400289421,0,0,5.945928982,0,0,0,0,0,9.737210223,15.96963215,4.019156441,4.063479432,5.571292367,0,0,0,0,0,0,0,0,0,0,0,1.661103515,0,1.269566637,9.925458516,14.68809475,0,0,0,0,6.656340552,0
VFG1047,33.5268813,33.5268813,2.050338956,0.980792706,0.680648091,0.47152999,1.60657151,0.62764539,0,0.770741814,0,0,0.976913483,0,0,0.850108836,1.353324879,0,1.22486068,0,0,0,0.18436321,0.199460548,0,0,0,0.416948996,0,0.486308687,3.42535335,0,0,0,0.213314253,0,0,0,0.379169076,0,0,11.18309252,0.25176296,0.22480639,0,0,0,0,0,0.273300124,0,0,0,6.515653361,2.584674482,0,0,0.815426209,0,0,0.17690285,0.245151161,0.43143574,0,0,3.147011801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0650,51.62730116,51.62730116,2.259135205,0,0,0,0,0,0,0,0,0.177223286,0,0,0,0,0,0.390024011,0,0,0.081317174,0,0,0.154159339,0,0,0,0,1.63784564,0,0,0,0,0,0,0,0,0.827093,0,0,0,0,0,0,0.157501283,0,0,0.071121214,0,0,0,0,0,0,0,0,0.429138404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1050,27.31766989,27.31766989,0,1.186712813,0,0,0,0.257688743,0,0.183509956,0,0,0.517189491,0,3.162655902,0.806707053,1.210414094,0,2.789691342,0,0,0,0,0.40126769,0,0,0.792161953,0.166429221,0,0.870091099,0,0.278285886,0,0.272178634,2.831403133,0.136499676,0,0,0.768852924,0,4.968615008,1.823007676,0.313116959,0.321151985,1.379570066,0,0,0.123416224,0,0.289376602,0.48596605,0,0,3.747927319,0,0,0,0.727121769,0,18.15823558,0,1.044467553,0,0,0,2.65915916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0364,22.06902707,22.06902707,5.744486273,0.534807247,0,0.474303696,4.040054827,1.09517716,0.074608773,0.462445089,0.187579915,0,0,0,3.674482168,2.398953918,0,0,3.771629826,0,0,0,0.061275236,0,0.216526746,0,0,0,2.415822318,0.741165646,1.78312328,0.201381205,0,0,0.425384691,0,0,1.99630174,0.432252746,0,3.467454392,5.499191726,0,1.618606006,0,0,0.060976392,0.061168391,0,0,0.740004226,0.81058233,0,1.496351007,1.013481624,0.301944091,0.36908405,1.687459925,0,13.2468276,0.058795699,0.064325378,0.650960396,0,0,0.931321436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG1049,30.8841446,30.8841446,5.275093296,1.09189813,0,0,0.690607663,0,0,0.889317478,0,0.670267554,0,0,0,4.061459739,0.341325301,0,6.300336186,0,0,0,0,0,0,0,0,0,0,0.313570081,4.282485329,0.139848059,0,0.192793199,0.680218876,0,0,0,0.854345706,0,0,7.403211518,1.43795383,0,0,0,0,0.174839651,0,0,0,0,0,2.365349296,0.636674354,0,0.32460469,2.108095696,0,0,1.667845427,0,0,0,0,1.433399211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VFG0692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909152126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.273803317,0,0,0,0,0,0,0,0,0,3.589532945,8.815689826,4.30265376,4.398217006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55265643,0,2.399670773,0,0,0,0,8.710708444,8.221001811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.232418037,0,6.008766033,6.935901469,0,0,0,29.3422359,2.611000307
VFG0897,45.22610239,45.22610239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.809500843,0,0,0,0,0,0,0,0,0,0,3.08710763,0,0,0,0,0,0.567047517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
